Timestamp,True_Lat,True_Lon,True_Alt,INS_Lat,INS_Lon,INS_Alt,GNSS_Lat,GNSS_Lon,GNSS_Alt,Weighted_Lat,Weighted_Lon,Weighted_Alt,PosBased_Lat,PosBased_Lon,PosBased_Alt,INS_Error,GNSS_Error,Weighted_Error,PosBased_Error,INS_Weight,GNSS_Weight,Route_Deviation,Distance_to_WP,Current_WP,Speed_KMH,GNSS_Available,HDOP,Satellites,Accel_X,Accel_Y,Accel_Z,AngVel_X,AngVel_Y,AngVel_Z,Is_Running
2025-01-14 08:07:15,55.75782770,37.62130248,219.73,55.75583086,37.61778383,219.98,55.75782165,37.62128833,219.72,55.75783638,37.62130248,219.98,55.75782962,37.62130248,219.98,0.854,1.113,0.999,0.330,0.566,0.434,12.33,168.45,1,54.00,1,2.567,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:16,55.75792221,37.62146938,219.78,55.75583103,37.61778408,219.64,55.75791358,37.62145423,219.78,55.75793185,37.62146938,219.64,55.75792421,37.62146938,219.64,0.890,1.350,1.082,0.264,0.603,0.397,11.27,153.62,1,54.00,1,1.031,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:17,55.75801671,37.62163629,219.82,55.75583119,37.61778433,219.90,55.75800813,37.62162073,219.82,55.75802655,37.62163629,219.90,55.75801876,37.62163629,219.90,0.914,1.365,1.097,0.240,0.599,0.401,10.19,138.79,1,54.00,1,2.422,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:18,55.75811120,37.62180323,219.85,55.75583135,37.61778457,219.99,55.75810242,37.62178844,219.85,55.75812115,37.62180323,219.99,55.75811331,37.62180323,219.99,0.940,1.347,1.116,0.273,0.589,0.411,9.11,123.96,1,54.00,1,2.525,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:19,55.75820473,37.62196851,219.88,55.75583152,37.61778480,219.90,55.75819483,37.62195119,219.88,55.75821548,37.62196851,219.90,55.75820692,37.62196851,219.90,0.976,1.546,1.197,0.245,0.613,0.387,8.04,109.27,1,54.00,1,2.292,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:20,55.75829824,37.62213380,219.90,55.75583169,37.61778501,220.14,55.75828852,37.62211698,219.90,55.75830907,37.62213380,220.14,55.75830049,37.62213380,220.14,1.003,1.510,1.229,0.348,0.601,0.399,6.96,94.59,1,54.00,1,1.476,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:21,55.75839173,37.62229913,219.92,55.75583185,37.61778518,219.98,55.75838236,37.62228245,219.91,55.75840270,37.62229913,219.98,55.75839407,37.62229913,219.98,1.040,1.477,1.222,0.268,0.587,0.413,5.88,79.91,1,54.00,1,1.711,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:22,55.75848521,37.62246449,219.93,55.75583202,37.61778535,220.06,55.75847582,37.62244756,219.93,55.75849637,37.62246449,220.06,55.75848760,37.62246449,220.06,1.065,1.489,1.249,0.296,0.583,0.417,4.79,65.23,1,54.00,1,1.177,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:23,55.75857866,37.62262989,219.94,55.75583218,37.61778551,220.07,55.75856901,37.62261309,219.94,55.75859003,37.62262989,220.07,55.75858111,37.62262989,220.07,1.091,1.504,1.271,0.299,0.580,0.420,3.71,50.54,1,54.00,1,1.439,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:24,55.75867304,37.62279703,219.95,55.75583234,37.61778570,220.06,55.75866256,37.62277823,219.95,55.75868508,37.62279703,220.06,55.75867556,37.62279703,220.06,1.124,1.658,1.344,0.299,0.596,0.404,2.61,35.71,1,54.00,1,1.658,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:25,55.75876642,37.62296256,219.96,55.75583250,37.61778589,220.32,55.75875682,37.62294559,219.96,55.75877821,37.62296256,220.32,55.75876903,37.62296256,220.32,1.162,1.508,1.361,0.463,0.565,0.435,1.52,21.03,1,54.00,1,1.135,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:26,55.75886066,37.62312994,220.03,55.75583267,37.61778614,219.97,55.75885133,37.62311169,219.99,55.75887282,37.62312994,219.97,55.75886337,37.62312994,219.97,1.203,1.546,1.354,0.308,0.562,0.438,16.92,424.58,2,54.03,1,3.894,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:27,55.75895446,37.62329810,221.52,55.75583285,37.61778642,221.41,55.75894301,37.62327738,221.24,55.75896777,37.62329810,221.41,55.75895724,37.62329810,221.41,1.239,1.841,1.486,0.331,0.598,0.402,16.37,409.68,2,54.73,1,3.665,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
